ProvID,Culture,Religion,TradeGoods,Citizens,Freedmen,Slaves,Tribesmen,Nobles,Civilization,SettlementRank,Barbarian,NameRef,AraRef,Terrain,isChanged
1065,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1065,noregion,plains,FALSE
1066,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1066,noregion,plains,FALSE
1067,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1067,noregion,plains,FALSE
1068,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1068,noregion,plains,FALSE
1069,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1069,noregion,plains,FALSE
1070,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1070,noregion,plains,FALSE
1071,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1071,noregion,plains,FALSE
1072,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1072,noregion,plains,FALSE
1073,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1073,noregion,plains,FALSE
1074,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1074,noregion,plains,FALSE
1075,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1075,noregion,plains,FALSE
1076,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1076,noregion,plains,FALSE
1077,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1077,noregion,plains,FALSE
1078,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1078,noregion,plains,FALSE
1079,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1079,noregion,plains,FALSE
1080,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1080,noregion,plains,FALSE
1081,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1081,noregion,plains,FALSE
1082,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1082,noregion,plains,FALSE
1083,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1083,noregion,plains,FALSE
1084,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1084,noregion,plains,FALSE
1085,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1085,noregion,plains,FALSE
1086,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1086,noregion,plains,FALSE
1087,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1087,noregion,plains,FALSE
1088,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1088,noregion,plains,FALSE
1089,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1089,noregion,plains,FALSE
1090,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1090,noregion,plains,FALSE
1091,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1091,noregion,plains,FALSE
1092,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1092,noregion,plains,FALSE
1093,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1093,noregion,plains,FALSE
1094,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1094,noregion,plains,FALSE
1095,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1095,noregion,plains,FALSE
1096,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1096,noregion,plains,FALSE
1097,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1097,noregion,plains,FALSE
1098,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1098,noregion,plains,FALSE
1099,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1099,noregion,plains,FALSE
1100,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1100,noregion,plains,FALSE
1101,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1101,noregion,plains,FALSE
1102,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1102,noregion,plains,FALSE
1103,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1103,noregion,plains,FALSE
1104,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1104,noregion,plains,FALSE
1105,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1105,noregion,plains,FALSE
1106,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1106,noregion,plains,FALSE
1107,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1107,noregion,plains,FALSE
1108,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1108,noregion,plains,FALSE
1109,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1109,noregion,plains,FALSE
1110,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1110,noregion,plains,FALSE
1111,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1111,noregion,plains,FALSE
1112,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1112,noregion,plains,FALSE
1113,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1113,noregion,plains,FALSE
1114,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1114,noregion,plains,FALSE
1115,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1115,noregion,plains,FALSE
1116,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1116,noregion,plains,FALSE
1117,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1117,noregion,plains,FALSE
1118,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1118,noregion,plains,FALSE
1119,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1119,noregion,plains,FALSE
1120,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1120,noregion,plains,FALSE
1121,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1121,noregion,plains,FALSE
1122,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1122,noregion,plains,FALSE
1123,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1123,noregion,plains,FALSE
1124,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1124,noregion,plains,FALSE
1125,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1125,noregion,plains,FALSE
1126,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1126,noregion,plains,FALSE
1127,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1127,noregion,plains,FALSE
1128,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1128,noregion,plains,FALSE
1129,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1129,noregion,plains,FALSE
1130,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1130,noregion,plains,FALSE
1131,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1131,noregion,plains,FALSE
1132,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1132,noregion,plains,FALSE
1133,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1133,noregion,plains,FALSE
1134,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1134,noregion,plains,FALSE
1135,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1135,noregion,plains,FALSE
1136,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1136,noregion,plains,FALSE
1137,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1137,noregion,plains,FALSE
1138,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1138,noregion,plains,FALSE
1139,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1139,noregion,plains,FALSE
1140,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1140,noregion,plains,FALSE
1141,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1141,noregion,plains,FALSE
1142,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1142,noregion,plains,FALSE
1143,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1143,noregion,plains,FALSE
1144,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1144,noregion,plains,FALSE
1145,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1145,noregion,plains,FALSE
1146,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1146,noregion,plains,FALSE
1147,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1147,noregion,plains,FALSE
1148,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1148,noregion,plains,FALSE
1149,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1149,noregion,plains,FALSE
1150,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1150,noregion,plains,FALSE
1151,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1151,noregion,plains,FALSE
1152,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1152,noregion,plains,FALSE
1153,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1153,noregion,plains,FALSE
1154,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1154,noregion,plains,FALSE
1155,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1155,noregion,plains,FALSE
1156,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1156,noregion,plains,FALSE
1157,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1157,noregion,plains,FALSE
1158,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1158,noregion,plains,FALSE
1159,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1159,noregion,plains,FALSE
1160,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1160,noregion,plains,FALSE
1161,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1161,noregion,plains,FALSE
1162,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1162,noregion,plains,FALSE
1163,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1163,noregion,plains,FALSE
1164,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1164,noregion,plains,FALSE
1165,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1165,noregion,plains,FALSE
1166,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1166,noregion,plains,FALSE
1167,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1167,noregion,plains,FALSE
1168,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1168,noregion,plains,FALSE
1169,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1169,noregion,plains,FALSE
1170,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1170,noregion,plains,FALSE
1171,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1171,noregion,plains,FALSE
1172,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1172,noregion,plains,FALSE
1173,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1173,noregion,plains,FALSE
1174,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1174,noregion,plains,FALSE
1175,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1175,noregion,plains,FALSE
1176,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1176,noregion,plains,FALSE
1177,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1177,noregion,plains,FALSE
1178,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1178,noregion,plains,FALSE
1179,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1179,noregion,plains,FALSE
1180,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1180,noregion,plains,FALSE
1181,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1181,noregion,plains,FALSE
1182,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1182,noregion,plains,FALSE
1183,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1183,noregion,plains,FALSE
1184,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1184,noregion,plains,FALSE
1185,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1185,noregion,plains,FALSE
1186,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1186,noregion,plains,FALSE
1187,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1187,noregion,plains,FALSE
1188,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1188,noregion,plains,FALSE
1189,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1189,noregion,plains,FALSE
1190,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1190,noregion,plains,FALSE
1191,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1191,noregion,plains,FALSE
1192,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1192,noregion,plains,FALSE
1193,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1193,noregion,plains,FALSE
1194,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1194,noregion,plains,FALSE
1195,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1195,noregion,plains,FALSE
1196,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1196,noregion,plains,FALSE
1197,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1197,noregion,plains,FALSE
1198,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1198,noregion,plains,FALSE
1199,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1199,noregion,plains,FALSE
1200,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1200,noregion,plains,FALSE
1201,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1201,noregion,plains,FALSE
1202,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1202,noregion,plains,FALSE
1203,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1203,noregion,plains,FALSE
1204,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1204,noregion,plains,FALSE
1205,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1205,noregion,plains,FALSE
1206,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1206,noregion,plains,FALSE
1207,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1207,noregion,plains,FALSE
1208,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1208,noregion,plains,FALSE
1209,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1209,noregion,plains,FALSE
1210,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1210,noregion,plains,FALSE
1211,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1211,noregion,plains,FALSE
1212,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1212,noregion,plains,FALSE
1213,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1213,noregion,plains,FALSE
1214,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1214,noregion,plains,FALSE
1215,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1215,noregion,plains,FALSE
1216,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1216,noregion,plains,FALSE
1217,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1217,noregion,plains,FALSE
1218,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1218,noregion,plains,FALSE
1219,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1219,noregion,plains,FALSE
1220,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1220,noregion,plains,FALSE
1221,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1221,noregion,plains,FALSE
1222,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1222,noregion,plains,FALSE
1223,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1223,noregion,plains,FALSE
1224,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1224,noregion,plains,FALSE
1225,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1225,noregion,plains,FALSE
1226,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1226,noregion,plains,FALSE
1227,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1227,noregion,plains,FALSE
1228,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1228,noregion,plains,FALSE
1229,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1229,noregion,plains,FALSE
1230,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1230,noregion,plains,FALSE
1231,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1231,noregion,plains,FALSE
1232,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1232,noregion,plains,FALSE
1233,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1233,noregion,plains,FALSE
1234,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1234,noregion,plains,FALSE
1235,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1235,noregion,plains,FALSE
1236,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1236,noregion,plains,FALSE
1237,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1237,noregion,plains,FALSE
1238,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1238,noregion,plains,FALSE
1239,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1239,noregion,plains,FALSE
1240,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1240,noregion,plains,FALSE
1241,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1241,noregion,plains,FALSE
1242,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1242,noregion,plains,FALSE
1243,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1243,noregion,plains,FALSE
1244,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1244,noregion,plains,FALSE
1245,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1245,noregion,plains,FALSE
1246,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1246,noregion,plains,FALSE
1247,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1247,noregion,plains,FALSE
1248,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1248,noregion,plains,FALSE
1249,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1249,noregion,plains,FALSE
1250,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1250,noregion,plains,FALSE
1251,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1251,noregion,plains,FALSE
1252,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1252,noregion,plains,FALSE
1253,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1253,noregion,plains,FALSE
1254,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1254,noregion,plains,FALSE
1255,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1255,noregion,plains,FALSE
1256,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1256,noregion,plains,FALSE
1257,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1257,noregion,plains,FALSE
1258,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1258,noregion,plains,FALSE
1259,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1259,noregion,plains,FALSE
1260,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1260,noregion,plains,FALSE
1261,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1261,noregion,plains,FALSE
1262,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1262,noregion,plains,FALSE
1263,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1263,noregion,plains,FALSE
1264,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1264,noregion,plains,FALSE
1265,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1265,noregion,plains,FALSE
1266,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1266,noregion,plains,FALSE
1267,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1267,noregion,plains,FALSE
1268,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1268,noregion,plains,FALSE
1269,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1269,noregion,plains,FALSE
1270,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1270,noregion,plains,FALSE
1271,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1271,noregion,plains,FALSE
1272,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1272,noregion,plains,FALSE
1273,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1273,noregion,plains,FALSE
1274,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1274,noregion,plains,FALSE
1275,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1275,noregion,plains,FALSE
1276,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1276,noregion,plains,FALSE
1277,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1277,noregion,plains,FALSE
1278,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1278,noregion,plains,FALSE
1279,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1279,noregion,plains,FALSE
1280,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1280,noregion,plains,FALSE
1281,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1281,noregion,plains,FALSE
1282,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1282,noregion,plains,FALSE
1283,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1283,noregion,plains,FALSE
1284,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1284,noregion,plains,FALSE
1285,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1285,noregion,plains,FALSE
1286,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1286,noregion,plains,FALSE
1287,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1287,noregion,plains,FALSE
1288,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1288,noregion,plains,FALSE
1289,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1289,noregion,plains,FALSE
1290,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1290,noregion,plains,FALSE
1291,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1291,noregion,plains,FALSE
1292,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1292,noregion,plains,FALSE
1293,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1293,noregion,plains,FALSE
1294,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1294,noregion,plains,FALSE
1295,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1295,noregion,plains,FALSE
1296,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1296,noregion,plains,FALSE
1297,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1297,noregion,plains,FALSE
1298,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1298,noregion,plains,FALSE
1299,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1299,noregion,plains,FALSE
1300,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1300,noregion,plains,FALSE
1301,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1301,noregion,plains,FALSE
1302,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1302,noregion,plains,FALSE
1303,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1303,noregion,plains,FALSE
1304,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1304,noregion,plains,FALSE
1305,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1305,noregion,plains,FALSE
1306,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1306,noregion,plains,FALSE
1307,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1307,noregion,plains,FALSE
1308,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1308,noregion,plains,FALSE
1309,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1309,noregion,plains,FALSE
1310,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1310,noregion,plains,FALSE
1311,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1311,noregion,plains,FALSE
1312,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1312,noregion,plains,FALSE
1313,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1313,noregion,plains,FALSE
1314,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1314,noregion,plains,FALSE
1315,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1315,noregion,plains,FALSE
1316,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1316,noregion,plains,FALSE
1317,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1317,noregion,plains,FALSE
1318,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1318,noregion,plains,FALSE
1319,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1319,noregion,plains,FALSE
1320,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1320,noregion,plains,FALSE
1321,roman,roman_pantheon,cloth,0,0,0,0,0,40,settlement,0,landprov1321,noregion,plains,FALSE
